listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name,Simplified_Genres
Jodeci,207,exact_text,1.0,ed7e12c4-0c08-477c-bd64-5eaa96b9f853,Jodeci,Jodeci,"Hip-Hop, R&B"
Joe Tex,206,exact_text,1.0,bb25e0ba-fd11-4d2a-8ec3-f5674f67c874,Joe Tex,Joe Tex,R&B
Bobby Brown,206,exact_text,1.0,d11f9c07-0eac-4a1f-a443-19cd0f63d5f0,Bobby Brown,Bobby Brown,"Electronic, Hip-Hop, Pop, R&B"
Chris Stapleton,205,exact_text,1.0,71d58182-aa37-4c04-b21a-efe46ea0f221,Chris Stapleton,Chris Stapleton,"Country, R&B"
Frankie Avalon,204,exact_text,1.0,a21c1636-c622-48b7-bf6a-d9032645aa55,Frankie Avalon,Frankie Avalon,"Jazz, Pop, Rock"
Cheap Trick,203,exact_text,1.0,9f870653-72b0-4c6d-8c59-439a95963e09,Cheap Trick,Cheap Trick,"Pop, Rock"
SWV,201,exact_text,1.0,fffc6a35-ae65-48be-bcc0-9d604e05665e,SWV,SWV,"Hip-Hop, R&B"
Metallica,200,exact_text,1.0,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,Metallica,Metallica,Rock
The Shirelles,199,exact_text,1.0,a8540ea0-1a74-4c22-8b70-1348a77a74a0,The Shirelles,The Shirelles,"Pop, R&B, Rock"
Jr. Walker & The All Stars,199,exact_text,1.0,07d78001-dde0-489c-9281-d2fa98a85de4,Jr. Walker & the All Stars,Jr. Walker & the All Stars,"Pop, R&B, Rock"
Taylor Dayne,199,exact_text,1.0,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,Taylor Dayne,Taylor Dayne,"Pop, R&B"
Ricky Nelson,198,fuzzy,0.9565,0b511854-c21c-4af1-9c31-e3fc178ded61,Rick Nelson,Rick Nelson,"Country, Pop, Rock"
B.B. King,198,exact_text,1.0,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B. King,B.B. King,"Jazz, R&B, Rock"
Cyndi Lauper,198,exact_text,1.0,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,Cyndi Lauper,"Pop, Rock"
Sam Smith,198,exact_text,1.0,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,Sam Smith,"Electronic, Pop, R&B"
Johnny Cash,197,exact_text,1.0,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,Johnny Cash,"Country, Jazz, R&B, Rock"
Depeche Mode,197,exact_text,1.0,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,Depeche Mode,"Pop, Rock"
OutKast,197,exact_text,1.0,73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,OutKast,Hip-Hop
Tom Petty And The Heartbreakers,196,exact_text,1.0,f93dbc64-6f08-4033-bcc7-8a0bb4689849,Tom Petty and the Heartbreakers,Tom Petty and the Heartbreakers,"Country, Rock"
Billy Idol,195,exact_text,1.0,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,Billy Idol,"Pop, Rock"
Ginuwine,193,exact_text,1.0,9e5fd95d-c0c1-412c-be11-06e7fbe99556,Ginuwine,Ginuwine,R&B
Jermaine Jackson,192,exact_text,1.0,ccbdc2ab-1055-44d5-8417-a6b4898bf91b,Jermaine Jackson,Jermaine Jackson,"Pop, R&B"
Roxette,191,exact_text,1.0,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,Roxette,"Pop, Rock"
Petula Clark,190,exact_text,1.0,40e69149-45a7-4dab-8128-c5a4d9654eeb,Petula Clark,Petula Clark,Pop
Laura Branigan,190,exact_text,1.0,917976a6-75b1-46af-b57b-71f13de20422,Laura Branigan,Laura Branigan,"Electronic, Pop, R&B, Rock"
Tommy James And The Shondells,188,exact_text,1.0,a13c01e2-7739-4b25-af65-38e2fcb560e2,Tommy James & the Shondells,Tommy James & the Shondells,"Pop, Rock"
Salt-N-Pepa,188,fuzzy,0.9,26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1,Salt‐N‐Pepa,Salt‐N‐Pepa,"Hip-Hop, Pop"
Jon Secada,187,exact_text,1.0,01d76a27-ee74-4e50-9383-b2f0683bae76,Jon Secada,Jon Secada,"Pop, R&B"
50 Cent,187,exact_text,1.0,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent,50 Cent,Hip-Hop
Ray Stevens,186,exact_text,1.0,140220f3-95fe-417a-8b66-4102d2deacb9,Ray Stevens,Ray Stevens,"Country, Pop, R&B"
Tommy Roe,186,exact_text,1.0,01e708f5-bb89-44b5-84db-df544cff636d,Tommy Roe,Tommy Roe,"Pop, Rock"
Jefferson Starship,186,exact_text,1.0,4854429b-66f7-41c0-a89c-030bb7ccf958,Jefferson Starship,Jefferson Starship,"Pop, Rock"
Jackson Browne,185,exact_text,1.0,88527d26-7496-47c5-8358-ebdb1868a90f,Jackson Browne,Jackson Browne,"Country, Pop, Rock"
Colbie Caillat,185,exact_text,1.0,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,Colbie Caillat,Colbie Caillat,"Country, Pop"
Bob Dylan,184,exact_text,1.0,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,Bob Dylan,"Country, Jazz, Pop, R&B, Rock"
Keith Sweat,184,exact_text,1.0,33ecb3d1-9ece-4462-b231-ce6e7a82dd50,Keith Sweat,Keith Sweat,"Hip-Hop, R&B"
Sarah McLachlan,184,exact_text,1.0,ce58d854-7430-4231-aa44-97f0144b3372,Sarah McLachlan,Sarah McLachlan,"Country, Pop"
Ellie Goulding,183,exact_text,1.0,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,Ellie Goulding,"Electronic, Pop"
Donny Osmond,182,exact_text,1.0,0caf9760-a755-4f14-a0ac-f669991527ab,Donny Osmond,Donny Osmond,"Country, Pop"
Bad Company,182,exact_text,1.0,0053dbd9-bfbc-4e38-9f08-66a27d914c38,Bad Company,Bad Company,Rock
Paul Simon,181,exact_text,1.0,05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,Paul Simon,"Country, Pop, Rock"
ZZ Top,181,exact_text,1.0,a81259a0-a2f5-464b-866e-71220f2739f1,ZZ Top,ZZ Top,Rock
Anita Baker,181,exact_text,1.0,02349767-d5ac-4528-892d-17b6d40107a1,Anita Baker,Anita Baker,"Jazz, R&B"
Savage Garden,181,exact_text,1.0,a871fd87-50f7-4032-b06d-da56779edcce,Savage Garden,Savage Garden,Pop
Dan Fogelberg,180,exact_text,1.0,b1a7ac99-2ea9-4d3e-b17f-1cad379e46ae,Dan Fogelberg,Dan Fogelberg,"Country, Pop, Rock"
Jon Pardi,180,exact_text,1.0,ad590765-191c-4c07-9d64-49633488e9a8,Jon Pardi,Jon Pardi,Country
*NSYNC,179,exact_text,1.0,603ba565-3967-4be1-931e-9cb945394e86,*NSYNC,*NSYNC,"Pop, R&B"
Meghan Trainor,179,exact_text,1.0,b2029169-2574-4305-820f-252a5fde3697,Meghan Trainor,Meghan Trainor,"Pop, R&B"
Otis Redding,178,exact_text,1.0,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,Otis Redding,Otis Redding,R&B
Loverboy,178,exact_text,1.0,c11ba128-03b1-404d-ae88-452524b7ecc3,Loverboy,Loverboy,"Pop, Rock"
Cardi B,178,exact_text,1.0,2f3c4d70-0462-40da-bba3-0aec5772c556,Cardi B,Cardi B,Hip-Hop
Tevin Campbell,177,exact_text,1.0,f368568b-1f9f-4d29-99e7-89a2125d0cfe,Tevin Campbell,Tevin Campbell,"Hip-Hop, Pop, R&B"
Marty Robbins,176,exact_text,1.0,2c2add7c-9a99-4812-a20e-870d331f01fd,Marty Robbins,Marty Robbins,"Country, Pop, Rock"
Etta James,176,exact_text,1.0,e22d2f66-881e-41ca-9356-544697ee5f90,Etta James,Etta James,"Jazz, R&B, Rock"
Cliff Richard,176,exact_text,1.0,b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,Cliff Richard,Cliff Richard,"Pop, Rock"
The Police,176,exact_text,1.0,9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,The Police,"Pop, Rock"
Steely Dan,175,exact_text,1.0,e01c3376-15fa-40d7-b747-5f219bdefdd7,Steely Dan,Steely Dan,"Jazz, Pop"
Barry White,175,exact_text,1.0,b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White,Barry White,R&B
Eurythmics,175,exact_text,1.0,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,Eurythmics,"Pop, R&B, Rock"
Chuck Berry,174,exact_text,1.0,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,Chuck Berry,"R&B, Rock"
George Benson,173,exact_text,1.0,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,George Benson,"Jazz, Pop, R&B"
Nelly,173,exact_text,1.0,811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,Nelly,"Country, Hip-Hop, Pop, R&B"
Eddie Rabbitt,172,exact_text,1.0,486d04cf-355f-4afb-a694-a895918c45ac,Eddie Rabbitt,Eddie Rabbitt,Country
Mary Wells,171,exact_text,1.0,43fe7a49-2a63-48f1-871c-12450d21eeb1,Mary Wells,Mary Wells,"Pop, R&B"
The Platters,170,exact_text,1.0,3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,The Platters,The Platters,"R&B, Rock"
Boz Scaggs,170,exact_text,1.0,18a33653-bbaf-4aa7-884c-73f02a7a4515,Boz Scaggs,Boz Scaggs,"Jazz, Pop, R&B"
Jody Watley,168,exact_text,1.0,699e687d-9e77-4fd0-9b7a-54d2aaadf05b,Jody Watley,Jody Watley,"Electronic, Jazz, Pop, R&B"
Debbie Gibson,168,exact_text,1.0,5c7c8529-dcbb-4ff8-b2c9-d363a91756ea,Debbie Gibson,Debbie Gibson,Pop
Culture Club,167,exact_text,1.0,81435053-e1a2-48a4-adfd-e89f310c7b38,Culture Club,Culture Club,"Country, Pop, R&B, Rock"
Jimmie Rodgers,166,exact_text,1.0,394492c0-cecf-40a8-b676-0e5706317fab,Jimmie Rodgers,Jimmie Rodgers,"Country, Jazz"
The Monkees,166,exact_text,1.0,b8549efe-f4fd-4dc0-8ef1-226e9c400233,The Monkees,The Monkees,"Pop, Rock"
Solomon Burke,164,exact_text,1.0,d5c79890-36c5-4f1b-bed3-4468eee093f3,Solomon Burke,Solomon Burke,"Jazz, R&B, Rock"
XXXTENTACION,163,exact_text,1.0,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,XXXTENTACION,Hip-Hop
Glenn Frey,162,exact_text,1.0,a717be4f-8b3d-4355-b33c-2b84f88fe40d,Glenn Frey,Glenn Frey,"Country, Pop, Rock"
Amy Grant,162,exact_text,1.0,3cd18a93-1797-4bbb-9b8a-c096d5e7864c,Amy Grant,Amy Grant,"Pop, R&B"
Foo Fighters,162,exact_text,1.0,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,Foo Fighters,Rock
Lil Wayne,162,exact_text,1.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,Lil Wayne,Hip-Hop
Brian Hyland,161,exact_text,1.0,1de9c97e-2409-409b-bf99-3ae711af6e4e,Brian Hyland,Brian Hyland,"Country, Pop"
Johnnie Taylor,161,exact_text,1.0,4c1c21bc-56d9-4bed-8b58-360b08e76ffa,Johnnie Taylor,Johnnie Taylor,"Jazz, Pop, R&B"
George Harrison,161,exact_text,1.0,42a8f507-8412-4611-854f-926571049fa0,George Harrison,George Harrison,"Pop, Rock"
Ohio Players,161,exact_text,1.0,81e07550-d0e2-467e-bc71-44b5d52de8f4,Ohio Players,Ohio Players,R&B
Melissa Etheridge,161,exact_text,1.0,b3ae82c2-e60b-4551-a76d-6620f1b456aa,Melissa Etheridge,Melissa Etheridge,Rock
Dru Hill,161,exact_text,1.0,2d7d0a67-ae5d-4ac0-93aa-aa52ef3a976a,Dru Hill,Dru Hill,R&B
Teddy Swims,161,exact_text,1.0,35feae82-8b2c-4f8f-ae7a-af5662848947,Teddy Swims,Teddy Swims,"Pop, R&B"
Sean Paul,160,exact_text,1.0,c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,Sean Paul,"Country, Hip-Hop, R&B"
Green Day,160,exact_text,1.0,084308bd-1654-436f-ba03-df6697104e19,Green Day,Green Day,"Pop, Rock"
Andy Gibb,159,exact_text,1.0,f1d174fc-6bd9-41fe-b4c8-972ab578fb5c,Andy Gibb,Andy Gibb,"Pop, Rock"
UB40,159,exact_text,1.0,7113aab7-628f-4050-ae49-dbecac110ca8,UB40,UB40,Country
Dustin Lynch,159,exact_text,1.0,64f8c7a9-1074-4ab7-bb2c-8397884cd38a,Dustin Lynch,Dustin Lynch,Country
Maren Morris,159,exact_text,1.0,109357f0-eb37-4672-9697-dca8c83a61b5,Maren Morris,Maren Morris,Country
Perry Como,158,exact_text,1.0,0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,Perry Como,Pop
Conway Twitty,158,exact_text,1.0,a3c60d26-90d6-4788-ba9b-a89693fc396d,Conway Twitty,Conway Twitty,"Country, Rock"
Carole King,158,exact_text,1.0,bf6c29f5-b69f-4842-9031-37f9645d365d,Carole King,Carole King,"Country, Pop, R&B"
Kim Carnes,158,exact_text,1.0,600c5212-a8e6-458e-bd3f-78b6fbfe329a,Kim Carnes,Kim Carnes,"Country, Pop"
Bailey Zimmerman,158,exact_text,1.0,20543896-ec2c-48c4-b6b2-507c6cbe9918,Bailey Zimmerman,Bailey Zimmerman,"Country, Rock"
Lesley Gore,157,exact_text,1.0,7f565c58-cf5d-441b-821f-c314ddf60c99,Lesley Gore,Lesley Gore,Pop
Ronnie Milsap,157,exact_text,1.0,f5d7d748-256e-4875-a065-78cf2f1e3d39,Ronnie Milsap,Ronnie Milsap,"Country, R&B"
Dolly Parton,157,exact_text,1.0,1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,Dolly Parton,"Country, R&B, Rock"
Scotty McCreery,157,exact_text,1.0,2294c553-58e4-425b-8bab-bee01f2d477a,Scotty McCreery,Scotty McCreery,Country
Charlie Rich,156,exact_text,1.0,9fb7fe77-4e8b-4cbd-ba8f-84bcd80a24bc,Charlie Rich,Charlie Rich,"Country, Rock"
Paul McCartney,156,exact_text,1.0,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,Paul McCartney,"Electronic, Pop, Rock"
Juice Newton,156,exact_text,1.0,80f71f44-b3cd-4386-9768-b3398180f708,Juice Newton,Juice Newton,"Country, Pop, Rock"
DaBaby,156,exact_text,1.0,87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,DaBaby,Hip-Hop
Lou Rawls,155,exact_text,1.0,c8bd802a-6e4a-41a4-95fa-2c1ee33f65a5,Lou Rawls,Lou Rawls,"Jazz, R&B"
Flo Rida,155,exact_text,1.0,4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,Flo Rida,"Electronic, Hip-Hop, Pop"
Tony Bennett,154,exact_text,1.0,8be0594f-8c13-46bb-ab06-f93ffba5c776,Tony Bennett,Tony Bennett,"Jazz, Pop"
Jason Mraz,154,exact_text,1.0,82eb8936-7bf6-4577-8320-a2639465206d,Jason Mraz,Jason Mraz,"Country, Pop, R&B, Rock"
Patti Page,153,exact_text,1.0,46bd1529-4301-4d10-9124-17d9e858034e,Patti Page,Patti Page,"Country, Pop"
Gwen Stefani,153,exact_text,1.0,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,Gwen Stefani,"Electronic, Pop, Rock"
Christopher Cross,152,exact_text,1.0,883e4ba4-8ccc-47ed-81df-df51e41792a9,Christopher Cross,Christopher Cross,Pop
Motley Crue,152,exact_text,1.0,26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,Mötley Crüe,Rock
Faith Evans,151,exact_text,1.0,ebcd0bad-75ef-4203-b7b3-7af38a9ef198,Faith Evans,Faith Evans,"Hip-Hop, R&B"
Cat Stevens,150,exact_text,1.0,e2345fdf-2be7-47c5-a6dd-be64353ad134,Cat Stevens,Cat Stevens,Country
The Jacksons,150,exact_text,1.0,e5257dc5-1edd-4fca-b7e6-1158e00522c8,The Jacksons,The Jacksons,"Pop, R&B"
2Pac,150,exact_text,1.0,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,2Pac,Hip-Hop
Collective Soul,150,exact_text,1.0,aa266ac7-d919-4132-982e-76cbd95591a7,Collective Soul,Collective Soul,Rock
Bob Seger & The Silver Bullet Band,148,exact_text,1.0,aeea3060-05ba-4dda-8c92-3dc899e24ce8,Bob Seger & the Silver Bullet Band,Bob Seger & the Silver Bullet Band,Rock
Melissa Manchester,147,exact_text,1.0,b1fdf831-b341-459e-9226-c7dc6ef0a93d,Melissa Manchester,Melissa Manchester,"Pop, R&B"
Paramore,147,exact_text,1.0,44cf61b8-5197-448a-b82b-cef6ee89fac5,Paramore,Paramore,"Pop, Rock"
Thompson Twins,146,exact_text,1.0,228af6b5-f691-4ed2-a63b-10cc6fcc1144,Thompson Twins,Thompson Twins,"Pop, Rock"
Wham!,146,exact_text,1.0,d570bb31-b9ca-45a4-a2d9-11b186d9c159,Wham!,Wham!,Pop
Pearl Jam,146,exact_text,1.0,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,Pearl Jam,Rock
Dusty Springfield,145,exact_text,1.0,b896aa8c-2761-40ce-b485-0e1fffd26167,Dusty Springfield,Dusty Springfield,"Country, Jazz, Pop, R&B"
Herb Alpert & The Tijuana Brass,145,exact_text,1.0,012ef4f9-2d35-4000-86e5-bc761f87dab9,Herb Alpert & the Tijuana Brass,Herb Alpert & the Tijuana Brass,"Jazz, Pop, R&B"
Irene Cara,145,exact_text,1.0,26358fa2-80c2-47b0-a08b-33817caca7e8,Irene Cara,Irene Cara,"Pop, R&B"
The Bangles,145,exact_text,1.0,f31ec2ac-9071-4306-acd1-d2c8321033b5,The Bangles,The Bangles,"Pop, Rock"
Phil Vassar,145,exact_text,1.0,2b95a657-9729-4dc7-a02f-7d8624d2c970,Phil Vassar,Phil Vassar,Country
Staind,144,exact_text,1.0,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,Staind,Staind,Rock
Del Shannon,143,exact_text,1.0,2e885bfb-1f59-49cf-8d51-e743445e1b48,Del Shannon,Del Shannon,"Country, Rock"
Ronnie Dove,143,exact_text,1.0,219e5d13-3560-4a80-a864-adc64bebdb6e,Ronnie Dove,Ronnie Dove,"Country, Pop"
Craig Morgan,143,exact_text,1.0,1415b94a-ae0d-4918-9100-1943e8227f1b,Craig Morgan,Craig Morgan,Country
Jennifer Lopez,142,exact_text,1.0,f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Jennifer Lopez,"Electronic, Hip-Hop, Pop, R&B"
Eddie Kendricks,141,exact_text,1.0,cf3ea6e9-c856-4737-a988-6b64cc9f2bf2,Eddie Kendricks,Eddie Kendricks,R&B
Jeffrey Osborne,141,exact_text,1.0,dfb666cb-933c-4675-8678-da8d6b43f86b,Jeffrey Osborne,Jeffrey Osborne,"Pop, R&B"
The Doors,140,exact_text,1.0,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,The Doors,Rock
Enrique Iglesias,140,exact_text,1.0,35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,Enrique Iglesias,Pop
Herb Alpert,139,exact_text,1.0,db76f244-049f-440e-be53-cc5f3c0cdfb6,Herb Alpert,Herb Alpert,"Jazz, Pop, R&B"
Stevie Nicks,139,exact_text,1.0,b7f2cca2-72c6-41fb-ae33-53370fc62fe7,Stevie Nicks,Stevie Nicks,"Country, Jazz, Pop, Rock"
Clay Walker,139,exact_text,1.0,961eb4d5-df1a-4959-a6fb-039278927ac4,Clay Walker,Clay Walker,Country
Spice Girls,139,exact_text,1.0,bf0caafc-2b20-4e07-ab85-87e14ff430ce,Spice Girls,Spice Girls,"Pop, R&B"
Frankie Valli,138,exact_text,1.0,3c714102-94d8-42f4-9005-fb8a75c2766d,Frankie Valli,Frankie Valli,"Pop, R&B, Rock"
Donovan,137,exact_text,1.0,72d7d717-0837-4f2a-9641-d0f9fdd3acf7,Donovan,Donovan,"Country, Jazz, Pop, Rock"
Night Ranger,137,exact_text,1.0,2eabf78f-61fd-43d5-a4b4-0e9b376d9849,Night Ranger,Night Ranger,Rock
Brett Eldredge,137,exact_text,1.0,46510d46-ce20-4dde-b9ea-207e474353f4,Brett Eldredge,Brett Eldredge,Country
Joe Cocker,136,exact_text,1.0,32f2d6bd-c22b-42cf-a7bc-0c4b48cd2bcb,Joe Cocker,Joe Cocker,"Jazz, Pop, R&B, Rock"
Lizzo,136,exact_text,1.0,8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,Lizzo,"Hip-Hop, Pop, R&B"
Firefall,135,exact_text,1.0,87b12e99-75f4-4b53-8858-cab215f3ea4f,Firefall,Firefall,"Country, Pop"
Peter Gabriel,135,exact_text,1.0,8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,Peter Gabriel,Peter Gabriel,"Country, R&B, Rock"
Atlantic Starr,135,exact_text,1.0,d793cf63-a10c-48fc-809c-9064d71328da,Atlantic Starr,Atlantic Starr,R&B
Billy Preston,134,exact_text,1.0,8a7cf497-dc5c-4523-932d-3fcbc9a69d38,Billy Preston,Billy Preston,R&B
Rick Astley,134,exact_text,1.0,db92a151-1ac2-438b-bc43-b82e149ddd50,Rick Astley,Rick Astley,"Pop, R&B"
Montell Jordan,134,exact_text,1.0,cc1f4763-a306-4ae7-8ba7-331872199f9e,Montell Jordan,Montell Jordan,"Hip-Hop, R&B"
Ricky Martin,134,exact_text,1.0,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,Ricky Martin,Ricky Martin,Hip-Hop
Ludacris,134,exact_text,1.0,0638ba22-040f-438d-83a5-9b670c4adaf5,Ludacris,Ludacris,Hip-Hop
Leo Sayer,133,exact_text,1.0,74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,Leo Sayer,"Pop, R&B"
Sammy Hagar,133,exact_text,1.0,e68b06a4-d47f-432e-89d8-db43c48a2726,Sammy Hagar,Sammy Hagar,"Pop, Rock"
Clarence Carter,132,exact_text,1.0,d24bd0d5-0bfe-43ca-9ddd-d731abda89d7,Clarence Carter,Clarence Carter,R&B
Kelsea Ballerini,132,exact_text,1.0,779d1126-e48c-43f2-8b51-005f3b116d7e,Kelsea Ballerini,Kelsea Ballerini,Country
Bonnie Raitt,131,exact_text,1.0,0f0da09c-3940-4cb5-879f-4cea28907810,Bonnie Raitt,Bonnie Raitt,"Country, Jazz, Rock"
The Cure,131,exact_text,1.0,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,The Cure,Rock
Freddy Cannon,130,exact_text,1.0,48c723b1-5044-4063-a934-b6a7602181b1,Freddy Cannon,Freddy Cannon,Rock
Brantley Gilbert,130,exact_text,1.0,9ad8aede-6938-48f2-93fa-908bc4da9ef6,Brantley Gilbert,Brantley Gilbert,"Country, Rock"
Ringo Starr,129,exact_text,1.0,300c4c73-33ac-4255-9d57-4e32627f5e13,Ringo Starr,Ringo Starr,"Pop, Rock"
Tyrese,129,exact_text,1.0,975d94b4-7ca8-4eec-ae48-1aa4660995d3,Tyrese,Tyrese,R&B
Lorde,129,exact_text,1.0,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,Lorde,"Electronic, Pop"
Tommy Edwards,128,exact_text,1.0,0b1a0ca5-52cb-4d1d-8344-746f905ae115,Tommy Edwards,Tommy Edwards,"Jazz, Pop, R&B"
Jim Croce,128,exact_text,1.0,fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,Jim Croce,Jim Croce,"Country, Pop"
Paul Young,128,exact_text,1.0,967002b0-58ef-4b22-a58c-fbc631ff695c,Paul Young,Paul Young,"Pop, R&B, Rock"
Ray Charles and his Orchestra,127,exact_text,1.0,1e86edd8-0ca8-4f7c-b01f-6a619ccbf1c2,Ray Charles and His Orchestra,Ray Charles and His Orchestra,"Country, Jazz, R&B, Rock"
Rita Coolidge,127,exact_text,1.0,940b11e2-2df3-4374-9014-ff3fc710edef,Rita Coolidge,Rita Coolidge,"Country, Jazz, Pop, R&B, Rock"
Wilson Phillips,127,exact_text,1.0,32b2e717-9e01-4f45-ac73-9542ccf18d4d,Wilson Phillips,Wilson Phillips,Pop
Meat Loaf,126,exact_text,1.0,b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1,Meat Loaf,Meat Loaf,Rock
Kenny G,126,exact_text,1.0,4cd556a5-db82-43f6-8d55-99598b42da8f,Kenny G,Kenny G,Pop
Jessica Simpson,125,exact_text,1.0,fe37acd4-893c-4b2c-8ad2-7fd394280354,Jessica Simpson,Jessica Simpson,"Country, Pop"
Lainey Wilson,125,exact_text,1.0,a6e613d6-ff65-4972-beff-303a1b10ab05,Lainey Wilson,Lainey Wilson,Country
Chris Cagle,124,exact_text,1.0,533aaba8-82a2-451b-a99b-a24392696543,Chris Cagle,Chris Cagle,Country
Alessia Cara,124,exact_text,1.0,97e69730-3791-423b-9770-287261588854,Alessia Cara,Alessia Cara,"Pop, R&B"
Roger Miller,123,exact_text,1.0,102045e3-577c-4b10-b01b-424b7e461094,Roger Miller,Roger Miller,"Country, Pop"
Isaac Hayes,123,exact_text,1.0,a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,Isaac Hayes,Isaac Hayes,R&B
Gordon Lightfoot,123,exact_text,1.0,9d97b077-b28d-4ba8-a3d9-c71926e3b2b6,Gordon Lightfoot,Gordon Lightfoot,"Country, Pop"
The Osmonds,123,exact_text,1.0,be96eda1-7e36-44f6-affe-80780400fae0,The Osmonds,The Osmonds,"Country, Pop, Rock"
Gino Vannelli,123,exact_text,1.0,747e5054-f50b-498c-bff3-85f7313aeb80,Gino Vannelli,Gino Vannelli,"Pop, Rock"
Shalamar,123,exact_text,1.0,8e57b7d5-4548-4e2b-b32d-af4b4a51cb80,Shalamar,Shalamar,"Pop, R&B"
CeCe Peniston,123,exact_text,1.0,16b3f3fc-6c76-4fec-8f0b-9fa9a4ec8e91,CeCe Peniston,CeCe Peniston,"Electronic, Hip-Hop, Pop, R&B"
Shaboozey,123,exact_text,1.0,0b427dad-1ee5-48f1-aa4b-026680a3338e,Shaboozey,Shaboozey,"Country, Hip-Hop"
The Mamas & The Papas,121,exact_text,1.0,ff294730-0315-440d-a543-54005779c15b,The Mamas & the Papas,The Mamas & the Papas,"Pop, R&B"
Nas,121,exact_text,1.0,cfbc0924-0035-4d6c-8197-f024653af823,Nas,Nas,Hip-Hop
John Legend,121,exact_text,1.0,75a72702-a5ef-4513-bca5-c5b944903546,John Legend,John Legend,"Hip-Hop, Pop, R&B"
England Dan & John Ford Coley,120,exact_text,1.0,2bca31d7-0cba-45da-a8e6-3d6e3a0fa10f,England Dan & John Ford Coley,England Dan & John Ford Coley,"Country, Pop"
Joan Jett & The Blackhearts,120,exact_text,1.0,46e63d3b-d91b-4791-bb73-e9f638a45ea0,Joan Jett & The Blackhearts,Joan Jett & The Blackhearts,Rock
Shakira,120,exact_text,1.0,bf24ca37-25f4-4e34-9aec-460b94364cfc,Shakira,Shakira,"Electronic, Pop, Rock"
Rae Sremmurd,120,exact_text,1.0,c78c3026-426b-4580-ab23-08490bb8b515,Rae Sremmurd,Rae Sremmurd,Hip-Hop
Lewis Capaldi,120,exact_text,1.0,526aab94-697f-44a9-b630-41d1c0505953,Lewis Capaldi,Lewis Capaldi,R&B
Clyde McPhatter,119,exact_text,1.0,3c562ee6-4855-4a11-8411-5e9e6c10586a,Clyde McPhatter,Clyde McPhatter,"Pop, R&B, Rock"
