listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name
Dusk,22,exact_text,1.0,9a606436-4a89-40e2-82a4-54f167347127,Dusk,Dusk
Mouth & MacNeal,22,exact_text,1.0,81bd336d-3d55-41fa-9a3a-b26fd1c2566b,Mouth & MacNeal,Mouth & MacNeal
Uriah Heep,22,exact_text,1.0,f1548c5b-329e-4036-921c-02213a04b525,Uriah Heep,Uriah Heep
MFSB Featuring The Three Degrees,22,exact_text,1.0,f5e66486-4481-4ebf-b1f9-f87ebabf5897,MFSB,MFSB
Latimore,22,exact_text,1.0,59e33321-b398-4bbc-8923-7a993700fa84,Latimore,Latimore
Minnie Riperton,22,exact_text,1.0,e842abf7-8a63-4602-8879-75958c2884a1,Minnie Riperton,Minnie Riperton
Gary Toms Empire,22,exact_text,1.0,6b22589e-e4ce-40a4-9fac-ab6fd5202237,Gary Toms Empire,Gary Toms Empire
Gallagher And Lyle,22,exact_text,1.0,0876e586-e868-4c79-ab7e-ed418f3e1840,Gallagher & Lyle,Gallagher & Lyle
Outlaws,22,exact_text,1.0,e1a01561-204f-49aa-8e9d-12d5d39564e1,Outlaws,Outlaws
Grace Jones,22,exact_text,1.0,b1c124b3-cf60-41a6-8699-92728c8a3fe0,Grace Jones,Grace Jones
Eruption,22,exact_text,1.0,ead084b1-5d27-4033-a3d1-4df613ca5cce,Eruption,Eruption
Steve Forbert,22,exact_text,1.0,47435d42-7f8d-4288-bdb2-985e3c7f194f,Steve Forbert,Steve Forbert
LeRoux,22,exact_text,1.0,5a90e001-84e3-4169-a72f-7861f92fac6a,LeRoux,LeRoux
Aldo Nova,22,exact_text,1.0,e6bf38dd-d18f-477d-80e5-74b8bf8d98ef,Aldo Nova,Aldo Nova
The Belle Stars,22,exact_text,1.0,62f7a211-0056-45fe-934a-37a388a7356f,The Belle Stars,The Belle Stars
Jan Hammer,22,exact_text,1.0,49afd610-0265-4ab1-9e13-f0cc98e33e1d,Jan Hammer,Jan Hammer
GTR,22,exact_text,1.0,961f8f63-e143-4570-9431-166e3b624287,GTR,GTR
Suzanne Vega,22,exact_text,1.0,cf119120-7df5-47d7-9dec-49f8837a4e40,Suzanne Vega,Suzanne Vega
Ivan Neville,22,exact_text,1.0,5ddbb875-2458-403f-9f7e-1d472d2f8c4b,Ivan Neville,Ivan Neville
De La Soul,22,exact_text,1.0,a8ebde98-7e91-46c7-992c-90039ba42017,De La Soul,De La Soul
Grayson Hugh,22,exact_text,1.0,c878d72d-cccb-4cdf-9626-3e41ee284894,Grayson Hugh,Grayson Hugh
Biz Markie,22,exact_text,1.0,48b48175-5ffd-49a2-88e2-ca84118544ca,Biz Markie,Biz Markie
Curtis Stigers,22,exact_text,1.0,cb2bdb35-2441-44cc-bff4-fa712b4b5969,Curtis Stigers,Curtis Stigers
Saigon Kick,22,exact_text,1.0,4d4965c5-1717-468c-a99b-932eac623eba,Saigon Kick,Saigon Kick
Joan Osborne,22,exact_text,1.0,746916c9-fd36-44e6-823d-03185e596f58,Joan Osborne,Joan Osborne
The Blackout Allstars,22,exact_text,1.0,9358abb2-7429-4fd7-8b8b-182624bda057,The Blackout Allstars,The Blackout Allstars
Christion,22,exact_text,1.0,499a5893-6f45-4a5b-8627-9c2bcfe69ec5,Christión,Christión
Twista,22,exact_text,1.0,0bc858a1-3573-4216-9423-c96dd8c72919,Twista,Twista
Ideal,22,exact_text,1.0,4e3f4f52-968c-43ec-b165-741122d7cc28,Ideal,Ideal
Chad Kroeger Featuring Josey Scott,22,exact_text,1.0,a59edb65-fae2-4344-b77a-5232516d4d7a,Chad Kroeger,Chad Kroeger
Avenged Sevenfold,22,exact_text,1.0,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,Avenged Sevenfold
Katharine McPhee,22,exact_text,1.0,7473425a-05ff-41d2-b375-9b213b8bbde8,Katharine McPhee,Katharine McPhee
Paula DeAnda Featuring The DEY,22,exact_text,1.0,a92f28a4-ee02-4d95-a685-b505a078faaf,Paula DeAnda,Paula DeAnda
Diddy Featuring Keyshia Cole,22,exact_text,1.0,cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,Diddy,Diddy
Bad Meets Evil Featuring Bruno Mars,22,exact_text,1.0,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,Bad Meets Evil,Bad Meets Evil
Kirko Bangz,22,exact_text,1.0,7e08b1ef-cc96-4b9c-a175-e64aa022bc1d,Kirko Bangz,Kirko Bangz
Passion Pit,22,exact_text,1.0,daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,Passion Pit
Pentatonix,22,exact_text,1.0,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,Pentatonix,Pentatonix
Jon Bellion,22,exact_text,1.0,2bd8101a-11c3-42d5-a9bd-6a3b26445f7e,Jon Bellion,Jon Bellion
Marshmello Featuring Khalid,22,exact_text,1.0,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,Marshmello
lovelytheband,22,exact_text,1.0,60f7b450-59dc-4be7-8b88-383fb4f66322,lovelytheband,lovelytheband
JACKBOYS Featuring Young Thug,22,exact_text,1.0,55814ae1-f5aa-4481-9878-05d9faf98c5a,JACKBOYS,JACKBOYS
BRS Kash,22,exact_text,1.0,99177f6a-9fc2-49a9-a47a-e14b7fb01c83,BRS Kash,BRS Kash
Rauw Alejandro,22,exact_text,1.0,197b70c7-8910-4030-ad03-632d82aa40e3,Rauw Alejandro,Rauw Alejandro
Quavo & TakeOff,22,exact_text,1.0,32b78c0f-d841-4fd9-9be6-833f9024b4b1,Quavo & Takeoff,Quavo & Takeoff
Burna Boy,22,exact_text,1.0,78a19169-ac75-4868-b504-7e2e073118e0,Burna Boy,Burna Boy
Sheb Wooley,21,exact_text,1.0,42b26772-c5a8-4af5-9fbb-d63593a48a29,Sheb Wooley,Sheb Wooley
Louis Prima And Keely Smith,21,exact_text,1.0,94a44b70-dfcf-44d7-a829-8cde96c0ea56,Louis Prima & Keely Smith,Louis Prima & Keely Smith
Jerry Wallace With The Jewels,21,exact_text,1.0,0fe2a570-88a4-465c-b056-a3b22310ba47,Jerry Wallace with The Jewels,Jerry Wallace with The Jewels
Debbie Reynolds,21,exact_text,1.0,d0cd6a06-dc19-4fa8-9664-0d96534ef1db,Debbie Reynolds,Debbie Reynolds
Lolita,21,exact_text,1.0,e9a3c2f7-467e-40b1-bac6-0750e7d5c6d6,Lolita,Lolita
Slim Harpo,21,exact_text,1.0,dcf7b2e3-d3aa-41e4-bba5-40515122f209,Slim Harpo,Slim Harpo
Troy Shondell,21,exact_text,1.0,c5cc2fad-ac7b-4437-bdd5-694b2ba7fc5e,Troy Shondell,Troy Shondell
Kenny Ball and his Jazzmen,21,exact_text,1.0,5e29e3e5-e0f0-495f-84ea-28a83b3e4c63,Kenny Ball & His Jazzmen,Kenny Ball & His Jazzmen
Theola Kilgore,21,exact_text,1.0,954fb9fc-4b6c-4c53-9c40-c461bb8135ac,Theola Kilgore,Theola Kilgore
Kim Weston,21,exact_text,1.0,4189d03a-89a2-4a2e-874a-55f71fb4b3b6,Kim Weston,Kim Weston
Louis Armstrong,21,exact_text,1.0,eea8a864-fcda-4602-9569-38ab446decd6,Louis Armstrong,Louis Armstrong
Los Bravos,21,exact_text,1.0,78357965-ea3e-409b-90e7-8c0dfb116288,Los Bravos,Los Bravos
The Music Explosion,21,exact_text,1.0,033c88a1-d6d3-4654-8a40-e67fc469608e,The Music Explosion,The Music Explosion
Bob Seger System,21,exact_normalized,1.0,c96237ac-9319-4cd7-83eb-a2c14e819c6c,The Bob Seger System,The Bob Seger System
Plastic Ono Band,21,exact_text,1.0,84f81b32-8b3a-4914-9cff-017a52f9d16b,Plastic Ono Band,Plastic Ono Band
The James Gang,21,exact_normalized,1.0,4167b497-1ae5-4502-a8e6-e1546ffbe514,James Gang,James Gang
Skylark,21,exact_text,1.0,749e6353-60d5-45b3-a679-894f486aba44,Skylark,Skylark
Prelude,21,exact_text,1.0,46e8c3f4-bcc5-48cf-ade6-cc071f194428,Prelude,Prelude
The Elton John Band,21,exact_normalized,1.0,6e9199f8-208c-41f9-a176-e5b3dd5a0c76,Elton John Band,Elton John Band
Claudja Barry,21,exact_text,1.0,415ff50e-9f79-4868-9e54-1217e9ec752f,Claudja Barry,Claudja Barry
Patti Smith Group,21,exact_text,1.0,26638df8-ef34-40d1-8d93-616836b72878,Patti Smith Group,Patti Smith Group
Ace Frehley,21,exact_text,1.0,33d700ce-064f-44f6-ab9e-60f9eed0fca1,Ace Frehley,Ace Frehley
J.D. Souther,21,exact_text,1.0,81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2,J.D. Souther,J.D. Souther
Utopia,21,exact_text,1.0,37283116-f2cc-47cb-8806-facd063b564f,Utopia,Utopia
Bernadette Peters,21,exact_text,1.0,87f63ba8-cbdd-49ee-a976-416778f51f43,Bernadette Peters,Bernadette Peters
The John Hall Band,21,exact_text,1.0,bf6f084f-5541-41a3-beae-bcbb7c056779,The John Hall Band,The John Hall Band
Timothy B. Schmit,21,exact_text,1.0,48b7d40e-ab45-444d-a4d3-4d1de0f55b51,Timothy B. Schmit,Timothy B. Schmit
Taco,21,exact_text,1.0,80da83e1-644f-43a7-8db1-143bfd0030d1,Taco,Taco
Deborah Allen,21,exact_text,1.0,c4a20639-20b1-43f8-8267-e9163f60cfee,Deborah Allen,Deborah Allen
Tracey Ullman,21,exact_text,1.0,87d96e5c-7829-4adf-b366-d8ca2065e346,Tracey Ullman,Tracey Ullman
Isley| Jasper| Isley,21,exact_text,1.0,d2ea13e9-5f5e-4166-9c16-71a21d8b3e78,Isley Jasper Isley,Isley Jasper Isley
Alison Moyet,21,exact_text,1.0,79feb79b-8f0d-4306-b30a-e28bd88c9323,Alison Moyet,Alison Moyet
Ta Mara & The Seen,21,exact_text,1.0,bfc52567-dd22-499f-bd7f-6a75a570628f,Ta Mara and The Seen,Ta Mara and The Seen
Billy Vera & The Beaters,21,exact_text,1.0,112af184-678f-4787-9035-a6b17aeb0a3e,Billy Vera & The Beaters,Billy Vera & The Beaters
Eighth Wonder,21,exact_text,1.0,dd6d18bf-56a7-4359-8ef2-28178a3b8c7c,Eighth Wonder,Eighth Wonder
Faster Pussycat,21,exact_text,1.0,357ff05d-848a-44cf-b608-cb34b5701ae5,Faster Pussycat,Faster Pussycat
Concrete Blonde,21,exact_text,1.0,701fc524-b5f2-42f2-9db7-8198cdd6839c,Concrete Blonde,Concrete Blonde
Jomanda,21,exact_text,1.0,0e1843c5-2e0d-48ed-8909-cd95bb1480dc,Jomanda,Jomanda
Blur,21,exact_text,1.0,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,Blur,Blur
Brand Nubian,21,exact_text,1.0,37da13d4-8bbc-41bb-9957-4d94de3d311e,Brand Nubian,Brand Nubian
Scarface,21,exact_text,1.0,7d0b6027-8132-4417-8c4c-ef0bbf9161c0,Scarface,Scarface
12 Gauge,21,exact_text,1.0,2a45629f-d6fc-4be0-8f5b-b7f168618379,12 Gauge,12 Gauge
Dru Down,21,exact_text,1.0,28c82d0b-5b75-4cd7-b58f-dc75613015a2,Dru Down,Dru Down
Myron,21,exact_text,1.0,409d33e2-d548-4342-8faf-506339dbb513,Myron,Myron
Tool,21,exact_text,1.0,66fc5bf8-daa4-4241-b378-9bc9077939d2,Tool,Tool
Cam'Ron Featuring Juelz Santana,21,fuzzy,0.9231,ea6b7199-901d-4c0e-8242-6d7bc2bf62b7,Cam’ron,Cam’ron
Paulina Rubio,21,exact_text,1.0,5938c629-1d06-480b-9780-859b153af11e,Paulina Rubio,Paulina Rubio
Eamon,21,exact_text,1.0,d791111a-9fcc-4ebe-bb16-b785719a642b,Eamon,Eamon
Keane,21,exact_text,1.0,c7020c6d-cae9-4db3-92a7-e5c561cbad50,Keane,Keane
Field Mob Featuring Ciara,21,exact_text,1.0,70634dab-0220-4fce-b4b0-5ea37e7f0e12,Field Mob,Field Mob
Cherish Featuring Sean Paul Of The YoungBloodZ,21,exact_text,1.0,e82500a8-70ce-46ad-a028-b0690420d560,Cherish,Cherish
Corinne Bailey Rae,21,exact_text,1.0,bc85c6f6-6b06-44c1-8754-ef32c1e6b824,Corinne Bailey Rae,Corinne Bailey Rae
OK Go,21,exact_text,1.0,e132d370-2a59-4437-8610-756df28a5a02,OK Go,OK Go
Hellogoodbye,21,exact_text,1.0,3fa7095b-4447-465e-a784-14b07789d7a1,hellogoodbye,hellogoodbye
Orianthi,21,exact_text,1.0,15674cab-ca9c-4704-b15f-c601d2f4409b,Orianthi,Orianthi
The Ready Set,21,exact_text,1.0,3979bb32-59b4-442e-aafa-de4ae2439400,The Ready Set,The Ready Set
Krewella,21,exact_text,1.0,d87475fa-76a1-4e12-962c-fc9941fdda72,Krewella,Krewella
Zendaya,21,exact_text,1.0,5b946a83-b395-4016-b67f-c71690f9a866,Zendaya,Zendaya
KONGOS,21,exact_text,1.0,7bbd2f4c-b5b3-4ed1-92ce-53aef244f00d,Kongos,Kongos
DeJ Loaf,21,exact_text,1.0,7df31657-85eb-45cd-a651-f1cf94bc44b6,DeJ Loaf,DeJ Loaf
Sheppard,21,exact_text,1.0,6390e20f-bacf-474e-954e-5b12da73350e,Sheppard,Sheppard
Jidenna Featuring Roman Gianarthur,21,exact_text,1.0,2bb9df33-7510-437f-8868-801ce21d6a69,Jidenna,Jidenna
iLoveMemphis,21,exact_text,1.0,19329ae2-3ddc-4c51-8377-7c2a04c3fb6d,iLoveMemphis,iLoveMemphis
Maluma,21,exact_text,1.0,e8979f75-9110-4df8-ac70-898898d080d1,Maluma,Maluma
H.E.R.,21,exact_text,1.0,93998e01-ff53-4af7-ba2a-5674adcdf21e,H.E.R.,H.E.R.
Surfaces,21,exact_text,1.0,7442fbfa-00ad-4e3b-8f45-9d2c62786eed,Surfaces,Surfaces
Jung Kook,21,exact_text,1.0,23c8056b-ee13-4cfc-a772-2f5292e35bb5,Jung Kook,Jung Kook
Tems,21,exact_text,1.0,5b2a8faa-ffee-4706-a1a8-58f109bc8ca2,Tems,Tems
Manuel Turizo,21,exact_text,1.0,30a57b7b-47c9-4234-86fd-9b8ff660e7cb,Manuel Turizo,Manuel Turizo
NewJeans,21,exact_text,1.0,49204a7a-ed85-407a-828f-6fd46f1d8126,NewJeans,NewJeans
Kenya Grace,21,exact_text,1.0,94c4459d-4c35-4bc6-8bca-c75107515c1c,Kenya Grace,Kenya Grace
Flo Milli,21,exact_text,1.0,21dab5d7-3bda-4f72-a054-6379729dcb62,Flo Milli,Flo Milli
The Red Clay Strays,21,exact_text,1.0,01930336-bcd2-42f8-8274-7ee6a75bcd0c,The Red Clay Strays,The Red Clay Strays
Djo,21,exact_text,1.0,dc84c3f5-a44c-4a46-bf41-fd1640e3c99d,Djo,Djo
Jordan Adetunji,21,exact_text,1.0,4587105d-7469-480a-9ed5-1513af9a91c9,Jordan Adetunji,Jordan Adetunji
Les Paul And Mary Ford,20,exact_text,1.0,7ee21fe4-f337-4a74-aebf-a69fc91809c5,Les Paul & Mary Ford,Les Paul & Mary Ford
The Tommy Dorsey Orchestra,20,exact_normalized,1.0,54f94b46-ad8c-4719-88ce-061601d5dd7c,Tommy Dorsey Orchestra,Tommy Dorsey Orchestra
Ferlin Husky,20,exact_text,1.0,c2348d06-40cc-4a29-953a-5fb753905844,Ferlin Husky,Ferlin Husky
Ann-Margret,20,fuzzy,0.9524,0d6e57aa-f495-460e-a27a-0d6677070914,Ann‐Margret,Ann‐Margret
Ben Colder,20,exact_text,1.0,4a02cce7-df4b-474c-bd87-e957e082546b,Ben Colder,Ben Colder
Steve & Eydie,20,exact_text,1.0,d138bc4c-0f52-4801-a45b-69e59649ca82,Steve & Eydie,Steve & Eydie
Diane Renay,20,exact_text,1.0,fd4c25a1-1fc1-4299-b2b0-2eadad747f68,Diane Renay,Diane Renay
The Mojo Men,20,exact_normalized,1.0,d0e42112-8f4b-4cbc-b852-27b2ea424c05,Mojo Men,Mojo Men
Shadows Of Knight,20,exact_normalized,1.0,717f62d0-8ba5-44ad-abd0-dce4611269de,The Shadows of Knight,The Shadows of Knight
Darrell Banks,20,exact_text,1.0,0a19f429-888e-4de7-8478-04dca56caf2f,Darrell Banks,Darrell Banks
The Music Machine,20,exact_text,1.0,6117101b-38b1-4281-8f86-03911163bce6,The Music Machine,The Music Machine
Davie Allan And The Arrows,20,exact_text,1.0,203fe086-d93f-4fdb-a563-50a8a05e85f1,Davie Allan & the Arrows,Davie Allan & the Arrows
Oscar Toney| Jr.,20,exact_text,1.0,e7210ab9-0749-4a85-8552-5c3cc56a2d6f,Oscar Toney Jr.,Oscar Toney Jr.
The Human Beinz,20,exact_text,1.0,86c407d6-10ea-4062-9193-233a1bdf1f57,The Human Beinz,The Human Beinz
The Lemon Pipers,20,exact_text,1.0,fd86da6c-c2e2-4792-85c8-b68282da6271,The Lemon Pipers,The Lemon Pipers
Bobby Taylor & The Vancouvers,20,exact_text,1.0,40db9f5b-31ea-424a-aa2a-0cca34a7a233,Bobby Taylor and the Vancouvers,Bobby Taylor and the Vancouvers
The Status Quo,20,exact_normalized,1.0,1884ed9c-6fe1-468d-a7f8-8d19c9c4e441,Status Quo,Status Quo
Matthews' Southern Comfort,20,exact_text,1.0,dcc682d6-f7cb-4863-8a34-aaea25d84e2f,Matthews’ Southern Comfort,Matthews’ Southern Comfort
Hudson and Landry,20,exact_text,1.0,4528d6b2-dd5a-4114-a09e-e0d491547e09,Hudson & Landry,Hudson & Landry
Mandrill,20,exact_text,1.0,697ea2f4-4f79-466a-8c57-29d5455b68bd,Mandrill,Mandrill
Gary Glitter,20,exact_text,1.0,5e05d900-51e0-4dda-81e2-f4c0bd7ed5e6,Gary Glitter,Gary Glitter
Merle Haggard,20,exact_text,1.0,deb2448c-6fdf-4d31-921e-757630515dbd,Merle Haggard,Merle Haggard
Herbie Hancock,20,exact_text,1.0,27613b78-1b9d-4ec3-9db5-fa0743465fdd,Herbie Hancock,Herbie Hancock
The Kiki Dee Band,20,exact_text,1.0,b9ac19b1-a88d-4303-bd8f-e32dac2ae6da,The Kiki Dee Band,The Kiki Dee Band
The Wing And A Prayer Fife & Drum Corps.,20,exact_normalized,1.0,84fe7d6f-927e-4c88-bff1-0f9d40daae08,Wing & A Prayer Fife & Drum Corps,Wing & A Prayer Fife & Drum Corps
Carole Bayer Sager,20,exact_text,1.0,0b7c2cc8-0276-4b23-a538-746ebe4133ce,Carole Bayer Sager,Carole Bayer Sager
Molly Hatchet,20,exact_text,1.0,b69d82f9-ade6-4f45-88e5-953353aad2b3,Molly Hatchet,Molly Hatchet
Don Williams,20,exact_text,1.0,741bd697-e595-4e47-a97d-688b4b9e0df2,Don Williams,Don Williams
Royal Philharmonic Orchestra,20,exact_text,1.0,299597ae-3a20-4bf1-973e-03704af69f6b,Royal Philharmonic Orchestra,Royal Philharmonic Orchestra
Modern English,20,exact_text,1.0,78605d0c-7454-456d-934c-51eb46122566,Modern English,Modern English
Roman Holliday,20,exact_text,1.0,d7ea01c5-1422-4cc2-b2cd-39d676d354fc,Roman Holliday,Roman Holliday
Dwight Twilley,20,exact_text,1.0,07aaebd9-0c37-4a65-80c8-48ae7cc99337,Dwight Twilley,Dwight Twilley
Murray Head,20,exact_text,1.0,071ab0f1-ac3f-48f6-9ee6-11b72eb73e57,Murray Head,Murray Head
Regina,20,fuzzy,0.9091,ada6a121-a1d2-4e6d-9be7-702766986d15,Reina,Reina
Enuff Z'Nuff,20,fuzzy,0.9565,369cbaed-5209-4990-83c9-f8233d6c248b,Enuff Z’Nuff,Enuff Z’Nuff
Chesney Hawkes,20,exact_text,1.0,4d74424b-627d-42dd-ab1b-85f16f10e027,Chesney Hawkes,Chesney Hawkes
Angelica,20,exact_text,1.0,35d44fd6-7b6a-4917-b9ad-f0c0357f417d,Angélica,Angélica
Giggles,20,exact_text,1.0,0e89b81c-b9a2-433a-af89-e974f8002731,Giggles,Giggles
MC Luscious,20,exact_text,1.0,04815574-4d62-464c-92a6-ade9a1fa285e,MC Luscious,MC Luscious
Lidell Townsell,20,exact_text,1.0,0c380fce-55df-40a1-8084-e27b8f344017,Lidell Townsell,Lidell Townsell
L.A. Style,20,exact_text,1.0,c3f71ed3-3780-4fc3-8d3d-247652cceed1,L.A. Style,L.A. Style
Pete Rock & C.L. Smooth,20,exact_text,1.0,cff77480-7ba4-4206-b1a8-e1b98b38f07c,Pete Rock & C.L. Smooth,Pete Rock & C.L. Smooth
k.d. lang,20,exact_text,1.0,675c1c5e-5625-4a5e-97a2-b02aab5db2fc,k.d. lang,k.d. lang
Trey Lorenz,20,exact_text,1.0,95c71d6b-2b4d-498f-bd0e-b26e83a2dcfb,Trey Lorenz,Trey Lorenz
Men At Large,20,exact_text,1.0,8c5e687d-9e4a-4819-86f3-0dc79d041f53,Men at Large,Men at Large
Young Black Teenagers,20,exact_text,1.0,7e18fdb4-5c8a-4f17-bb5b-6578371227c7,Young Black Teenagers,Young Black Teenagers
Captain Hollywood Project,20,exact_text,1.0,524ccca7-a2bf-4ac5-abfa-f0fe5572ecf5,Captain Hollywood Project,Captain Hollywood Project
II D Extreme,20,exact_text,1.0,75872381-0dba-4149-972e-65703654acbc,II D Extreme,II D Extreme
Mista Grimm,20,exact_text,1.0,1df4db13-3370-4e3f-b1d5-a39ed4f274c0,Mista Grimm,Mista Grimm
Culture Beat,20,exact_text,1.0,97c30dea-ca61-4efe-be4c-3d56de7900db,Culture Beat,Culture Beat
Collage,20,exact_text,1.0,39066677-518b-4d7e-93ae-b7c6dc235662,Collage,Collage
Dwight Yoakam,20,exact_text,1.0,0fb711af-c7ba-4bdc-b0b6-b8495fc0a590,Dwight Yoakam,Dwight Yoakam
Eternal,20,exact_text,1.0,7343056e-041e-4b28-a85a-58e8fb975136,Eternal,Eternal
Meat Puppets,20,exact_text,1.0,3df040ee-2b8b-446b-937a-3f86f4b2cabf,Meat Puppets,Meat Puppets
DJ Miko,20,exact_text,1.0,6f16db92-c9be-4048-a728-b94c8b28b173,DJ Miko,DJ Miko
Terror Fabulous Featuring Nadine Sutherland,20,exact_text,1.0,8105e078-9b6e-4552-ba71-d260edb1bf1c,Terror Fabulous,Terror Fabulous
Mad Lion,20,exact_text,1.0,6413f945-5359-4297-b871-da996d2cbdf6,Mad Lion,Mad Lion
Mazzy Star,20,exact_text,1.0,c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,Mazzy Star
Fu-Schnickens,20,fuzzy,0.96,22d8f80a-6e2d-41cf-be36-104f5192ffcf,Fu‐Schnickens,Fu‐Schnickens
Harry Connick| Jr.,20,exact_text,1.0,fd23e684-270f-4507-9cb0-a0e0d7854d16,"Harry Connick, Jr.","Harry Connick, Jr."
N2U,20,exact_text,1.0,3dcde94c-33c4-46d8-90b3-8f65fce2ee5f,N2U,N2U
The Flaming Lips,20,exact_text,1.0,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,The Flaming Lips
IV Xample,20,exact_text,1.0,87c3f920-cda8-4ccb-897b-fc962ee2fff9,IV Xample,IV Xample
Rednex,20,exact_text,1.0,64585ad9-a908-422f-b675-8ab7386d5164,Rednex,Rednex
Raphael Saadiq,20,exact_text,1.0,a2eb319d-a45e-43c3-bb14-d0ffb577222c,Raphael Saadiq,Raphael Saadiq
Kut Klose,20,exact_text,1.0,d7b42481-1f7b-4c7f-86df-042049ebddf8,Kut Klose,Kut Klose
Matthew Sweet,20,exact_text,1.0,3fbcd2d3-3d78-470f-9e47-8f4d66da2474,Matthew Sweet,Matthew Sweet
AZ,20,exact_text,1.0,0506bf37-90d7-4654-9585-b4800dc945d5,AZ,AZ
Junior M.A.F.I.A.,20,exact_text,1.0,caeb2680-8d6c-4b7e-b70e-809b2c12e0bd,Junior M.A.F.I.A.,Junior M.A.F.I.A.
The Dove Shack,20,exact_text,1.0,50603af5-8a2f-434a-88e5-c2f6c81a3292,The Dove Shack,The Dove Shack
The Outhere Brothers,20,exact_text,1.0,48461bda-7e92-46f3-aab4-f5cfb787b376,The Outhere Brothers,The Outhere Brothers
Blahzay Blahzay,20,exact_text,1.0,64feaf9d-76e8-4b69-b24b-efc45e6a3f9b,Blahzay Blahzay,Blahzay Blahzay
The Mighty Dub Katz,20,exact_normalized,1.0,9b1ec6bb-6c5b-4e74-b02e-10573e05ac3c,Mighty Dub Katz,Mighty Dub Katz
Selena,20,exact_text,1.0,03746227-c9f9-4b3b-b2c6-9b31f79564f7,Selena,Selena
Folk Implosion,20,exact_normalized,1.0,31722656-e14d-4f3f-8ecb-27cba9ce3a15,The Folk Implosion,The Folk Implosion
Seven Mary Three,20,exact_text,1.0,3fc945b4-bbb8-408a-8c2f-d636441b5dfe,Seven Mary Three,Seven Mary Three
Nonchalant,20,exact_text,1.0,ac803aef-e8f9-401f-bcd1-d255ab8d4df8,Nonchalant,Nonchalant
BoDeans,20,exact_text,1.0,84c38d3a-3400-4c28-b988-90558bb6fae0,BoDeans,BoDeans
Spacehog,20,exact_text,1.0,e9022873-c482-46a0-bb78-33c15fc65b3b,Spacehog,Spacehog
Gravity Kills,20,exact_text,1.0,b8ce9934-9ad5-4817-940c-44277703b0db,Gravity Kills,Gravity Kills
Delinquent Habits,20,exact_text,1.0,3391c453-9ff3-4b80-b756-f4cb2f2edbb8,Delinquent Habits,Delinquent Habits
Crucial Conflict,20,exact_text,1.0,f03b2ac8-8a92-4834-a7b4-682e1bfb2240,Crucial Conflict,Crucial Conflict
Amanda Marshall,20,exact_text,1.0,6f1f4bb7-5253-4524-b4db-6a0a7f3cb4c5,Amanda Marshall,Amanda Marshall
Leah Andreone,20,exact_text,1.0,094947fb-b21c-4ea3-8182-a8634ff3ec6f,Leah Andreone,Leah Andreone
Foxy Brown Featuring Jay-Z,20,exact_text,1.0,9a0038da-314c-4cfa-a320-9a620d20cf34,Foxy Brown,Foxy Brown
White Town,20,exact_text,1.0,b9068fde-91c8-48bf-8655-8d74c24ef4c5,White Town,White Town
Mr. President,20,exact_text,1.0,6255d25c-8231-4ff5-9b49-e26d760d6466,Mr. President,Mr. President
4.0,20,exact_text,1.0,cc070f24-fdf7-4846-b2c7-f0bc54eb8e48,4.0,4.0
Milestone,20,exact_text,1.0,ee28c675-e37c-440b-8f7d-1e386c2d0b70,Milestone,Milestone
Imani Coppola,20,exact_text,1.0,b1b47948-6b3a-427a-9951-1c3be8a2e4dc,Imani Coppola,Imani Coppola
Fiona Apple,20,exact_text,1.0,a9ee533f-8871-4f62-a6bb-91eb264abc90,Fiona Apple,Fiona Apple
Gary Barlow,20,exact_text,1.0,c999fc02-ab9a-4f4c-a0e7-98ff8325ffb5,Gary Barlow,Gary Barlow
K.P. & Envyi,20,exact_text,1.0,42288b9b-8c11-4816-986a-7de8f2bce8e1,K.P. & Envyi,K.P. & Envyi
Militia,20,exact_text,1.0,5972bb8e-6cdc-40bb-acc0-a427af481e75,Militia,Militia
Loreena McKennitt,20,exact_text,1.0,c1e5344e-1bff-4727-9417-a4f55e41b5ff,Loreena McKennitt,Loreena McKennitt
New Radicals,20,exact_text,1.0,09a6ae88-7589-4ab2-b10c-dd50ebd526a0,New Radicals,New Radicals
Joey McIntyre,20,exact_text,1.0,47e4eef9-8ac8-4f25-9da5-d15414228718,Joey McIntyre,Joey McIntyre
Orgy,20,exact_text,1.0,5bb2a9c8-3505-4c45-9717-19f0f8f35425,Orgy,Orgy
Jordan Knight,20,exact_text,1.0,3aa1d833-e4a6-48e0-9f32-47b661792aca,Jordan Knight,Jordan Knight
Lit,20,exact_text,1.0,5ccb9a53-092d-4806-b337-470a582893d7,Lit,Lit
IMx,20,exact_text,1.0,ccb67731-a1ad-4bb1-a5f7-5a72fa5a5105,iMX,iMX
